コード,年度,自己資本比率,売上高,営業利益,一株配当,配当性向,連続増配,減配なし
8892,2020/12,25.8,77308000000,12202000000,38,32.49,7.0,7.0
8893,2021/03,31.7,15794276000,1689885000,22,51.12,4.0,9.0
8894,2020/10,70.5,763453000,-32777000,-,-,0.0,10.0
8897,2021/03,26.5,148397000000,10789000000,14,39.27,1.0,10.0
8898,2021/03,87.9,3867254000,943337000,45,67.07,0.0,10.0
8903,2021/03,23.7,14419068000,855233000,30,19.96,0.0,3.0
8904,2021/08,47.9,45327000000,1740000000,38,39.97,0.0,10.0
8905,2021/02,27.1,280688000000,34394000000,40,-,0.0,11.0
8908,2021/05,39,17012188000,1500120000,28,52.91,0.0,9.0
8909,2020/12,47,95213851000,8885785000,41,26.07,9.0,9.0
8912,2021/06,43.4,2142816000,215646000,2,28.7,0.0,10.0
8914,2020/12,44.6,22477251000,2275858000,31,22.71,0.0,0.0
8917,2020/10,70.3,43593545000,2644270000,43,35.74,0.0,6.0
8919,2021/03,50.6,97735000000,11343000000,29.5,27.85,2.0,2.0
8920,2021/03,44.9,17625205000,1080063000,2,123.1,0.0,10.0
8922,2021/03,69.2,22427000000,7982000000,-,-,0.0,0.0
8923,2020/11,36.5,63939781000,6427755000,19,55.44,0.0,0.0
8925,2021/07,45.3,18286000000,2960000000,1.5,7.56,1.0,1.0
8927,2021/07,43.7,10181000000,982000000,8,14.31,0.0,1.0
8928,2021/06,26.4,104750470000,5765134000,55,15.92,1.0,1.0
8929,2020/12,39.8,19118353000,1303384000,53,80.23,10.0,10.0
8931,2021/02,26.9,39806779000,2737732000,35,30.64,0.0,11.0
8934,2021/03,52.3,59632000000,7912000000,42,47.89,9.0,10.0
8935,2021/03,63.8,72988000000,7351000000,44,28.86,5.0,5.0
8938,2021/03,88.5,3968000000,377000000,-,-,0.0,0.0
8940,2021/05,31.9,41074272000,2170896000,35,16.66,0.0,0.0
8944,2020/09,32.8,4544586000,818143000,6,34.78,0.0,5.0
8945,2021/06,67.7,8519101000,836104000,32,55.24,3.0,3.0
8995,2021/03,63,2852887000,152806000,25,44.44,0.0,10.0
8999,2021/03,39.6,47154284000,1958986000,24,38.76,5.0,7.0
9001,2021/03,26.4,496326000000,-13577000000,20,-,1.0,10.0
9003,2021/03,22.5,221136000000,-3148000000,10,-,0.0,2.0
9005,2021/03,28.4,935927000000,-31658000000,15,-,8.0,10.0
9006,2021/03,26.6,234964000000,-18420000000,5,-,0.0,10.0
9007,2021/03,26.4,385978000000,-24190000000,10,-,0.0,10.0
9008,2021/03,37.7,315439000000,-20866000000,40,-,6.0,6.0
9009,2021/03,42,207761000000,-18056000000,17,-,0.0,8.0
9010,2021/03,23.5,30451499000,-3098141000,6,-,0.0,0.0
9012,2021/03,43.4,3933279000,-639040000,-,-,0.0,10.0
9014,2021/03,42.4,17415368000,-689479000,25,-,0.0,10.0
9017,2021/03,29,13630739000,-912669000,-,-,0.0,10.0
9020,2021/03,28.4,1764584000000,-520358000000,100,-,3.0,10.0
9021,2021/03,24.5,920046000000,-245544000000,100,-,10.0,10.0
9022,2021/03,37.9,823517000000,-184751000000,130,-,8.0,8.0
9024,2021/03,17.6,337061000000,-51587000000,-,-,0.0,6.0
9025,2021/03,39.2,292348000000,3997000000,20,29.28,0.0,9.0
9028,2021/06,55.5,92171000000,5332000000,54.1,16.22,1.0,1.0
9029,2021/03,56.4,24436700000,1022882000,18,34.9,3.0,10.0
9031,2021/03,23.2,346121000000,-9501000000,25,-,0.0,10.0
9033,2021/03,41.7,25409000000,-6057000000,-,-,0.0,3.0
9034,2021/03,59.7,13383348000,1303631000,35,30.06,1.0,1.0
9036,2021/03,84.6,8552617000,629723000,15,19.79,0.0,0.0
9037,2021/03,51.1,118876000000,10563000000,75,20.57,10.0,10.0
9039,2021/03,72.5,100333000000,11132000000,80,15.99,3.0,10.0
9041,2021/03,16.4,697203000000,-62115000000,-,-,0.0,10.0
9042,2021/03,33.1,568900000000,2066000000,50,-,1.0,10.0
9044,2021/03,25.6,190813000000,5552000000,25,-,1.0,10.0
9045,2021/03,32,253419000000,-1265000000,25,-,0.0,10.0
9046,2021/03,21.7,20231000000,698000000,-,-,0.0,10.0
9048,2021/03,31.2,481645000000,-16354000000,-,-,0.0,0.0
9049,2021/03,32,10448000000,-338000000,-,-,0.0,10.0
9051,2021/03,24.6,16071021000,692367000,15,18.38,0.0,9.0
9052,2021/03,42,43490000000,781000000,15,78.91,2.0,10.0
9055,2021/03,58.2,100562000000,4725000000,25,30.48,1.0,4.0
9057,2021/03,56.8,39540000000,3138000000,70,18.13,3.0,4.0
9058,2021/03,65.4,152285000000,8243000000,115,18.43,10.0,10.0
9059,2021/03,46.8,44035000000,2364000000,26,17.19,0.0,5.0
9060,2021/03,27.8,53963117000,845515000,80,24.11,0.0,10.0
9062,2021/03,35.7,2079195000000,78100000000,185,25.71,0.0,10.0
9063,2021/03,42.8,39499178000,1323426000,70,12.91,0.0,1.0
9064,2021/03,52.9,1695867000000,92121000000,46,28.15,2.0,3.0
9065,2021/03,51.4,533870000000,33928000000,110,25.7,0.0,0.0
9066,2021/03,47.6,155915000000,2611000000,56,54.61,4.0,10.0
9067,2021/03,57.4,47270000000,661000000,8,48.63,0.0,7.0
9068,2021/03,62.7,121136000000,9851000000,75,22.13,6.0,7.0
9069,2021/03,31,572405000000,21520000000,28,27.89,0.0,10.0
9070,2021/03,51,134695000000,6455000000,100,19.44,6.0,6.0
9072,2021/03,64.5,182536000000,18191000000,67,32.09,4.0,4.0
9073,2021/03,47.7,8698923000,172726000,8,11.89,0.0,2.0
9074,2021/03,58.5,32341000000,1155000000,100,28.85,0.0,3.0
9075,2021/03,57.1,285518000000,21145000000,50,16.08,0.0,0.0
9076,2021/03,62.4,592046000000,24560000000,27,46.12,3.0,3.0
9078,2021/03,61.1,47782000000,1503000000,22,20.29,0.0,10.0
9081,2021/03,31.9,90915000000,-5940000000,20,-,0.0,10.0
9082,2021/03,24.7,11533000000,-3544000000,4,-,1.0,4.0
9083,2021/03,71.8,35669000000,-2266000000,17.5,-,0.0,10.0
9086,2021/03,19.7,652380000000,41050000000,50,18.8,10.0,10.0
9087,2021/03,61.8,7520194000,183815000,50,62.65,0.0,3.0
9090,2021/03,35.1,112113000000,8019631000,18.96,34.6,0.0,0.0
9099,2021/03,50,110449000000,5291000000,22,15.09,2.0,4.0
9101,2021/03,29.4,1608414000000,71537000000,200,4.87,1.0,1.0
9104,2021/03,27.6,991426000000,-5303000000,150,6.64,2.0,3.0
9107,2021/03,22.4,625486000000,-21286000000,-,-,0.0,3.0
9110,2021/03,35.6,138454000000,6736000000,80,24.99,0.0,0.0
9115,2021/03,9.3,40153086000,2081810000,7,14.43,0.0,6.0
9119,2021/03,32.5,88916000000,6831000000,22,17.96,0.0,0.0
9127,2021/03,41.3,4723455000,-12648000,-,-,0.0,0.0
9130,2021/03,20.2,11670148000,782963000,20,94.67,0.0,1.0
9142,2021/03,43.8,293914000000,-22873000000,93,-,0.0,3.0
9143,2021/03,50.4,1312085000000,101726000000,35,24.78,0.0,0.0
9145,2020/12,24.8,18390000000,755000000,20,9.57,0.0,0.0
9171,2021/03,28.2,41498000000,-41086000,6,11.32,0.0,10.0
9173,2020/12,22.3,8970894000,-415574000,-,-,0.0,0.0
9179,2021/03,53.9,37059434000,404303000,100,-,0.0,3.0
9193,2021/03,75.5,9889499000,-621328000,10,-,0.0,0.0
9201,2021/03,45,481225000000,-390414000000,-,-,0.0,0.0
9202,2021/03,31.4,728683000000,-464774000000,-,-,0.0,0.0
9206,2021/03,19.1,18295000000,-11239000000,-,-,0.0,0.0
9232,2021/03,31.9,55029000000,4699000000,35,11.05,1.0,2.0
9233,2020/09,55.3,30120012000,2073872000,24,12.33,2.0,9.0
9260,2020/12,44.4,168449000000,1982000000,20,77.66,0.0,0.0
9262,2021/07,59.6,10050000000,839000000,-,-,0.0,2.0
9263,2021/04,25.1,26059370000,353322000,1,-,0.0,2.0
9264,2021/08,32.8,6256000000,276000000,38,45.69,0.0,0.0
9265,2021/05,31.2,70131078000,968842000,90,20.32,2.0,2.0
9266,2021/03,8.2,3426383000,-1115529000,-,-,0.0,0.0
9267,2021/06,35.4,142376114000,6294955000,25,7.85,0.0,2.0
9268,2021/03,37.9,24920147000,864774000,50,18.04,0.0,0.0
9270,2021/08,38,52512000000,1169000000,25,45.8,0.0,0.0
9271,2020/12,-12.4,1288995000,-996932000,-,0,0.0,4.0
9272,2021/03,55.8,1277809000,281401000,-,-,0.0,0.0
9273,2021/06,67.3,17816077000,3377224000,10,15.76,0.0,0.0
9274,2021/03,15.8,430404000000,-9035000000,10,52.33,0.0,10.0
9275,2021/02,30.1,29511752000,1037212000,31,86.76,0.0,0.0
9278,2021/05,31.9,93597000000,1936000000,6,66.24,0.0,0.0
9279,2020/10,45.2,10982335000,461265000,10,131.77,0.0,0.0
9301,2021/03,60.4,213729000000,11735000000,60,13.1,2.0,10.0
9302,2021/03,26.3,253559000000,17661000000,55,10.75,2.0,2.0
9303,2021/03,54.1,192024000000,10963000000,48,52.39,7.0,10.0
9304,2021/03,45.9,65328000000,3627000000,52,28.18,2.0,2.0
9305,2021/03,32.7,48690000000,3302000000,52,25.27,0.0,10.0
9306,2021/03,49.3,27660674000,1057908000,8.5,25.76,3.0,10.0
9307,2021/03,60.6,10204536000,1263461000,8,12.28,0.0,2.0
9308,2021/03,34.3,18879000000,-1233000000,6,-,0.0,0.0
9310,2021/03,51.5,101173000000,4441000000,10,13.83,0.0,10.0
9311,2021/03,35.8,38781736000,644985000,120,114.86,0.0,10.0
9312,2021/03,46.2,48159000000,2426000000,50,18.64,0.0,10.0
9313,2020/11,58,4918748000,773001000,16,20.11,0.0,6.0
9319,2021/03,79.3,25927000000,1732516000,22.5,32.66,0.0,1.0
9322,2021/03,50.6,21061623000,467601000,15,21.44,0.0,1.0
9324,2021/03,51.6,47709000000,3288000000,24,24.94,2.0,10.0
9325,2021/03,39.9,12951260000,595703000,-,-,0.0,0.0
9351,2021/03,52,34159000000,1134000000,50,48.13,0.0,9.0
9353,2021/03,60.3,4507156000,91733000,20,15.83,1.0,6.0
9355,2021/03,37.5,14196000000,-525259000,-,-,0.0,10.0
9358,2021/03,74.5,48722942000,454349000,5,63.04,0.0,4.0
9360,2021/03,25.5,14349000000,306000000,12.5,16.9,0.0,10.0
9361,2021/06,42.6,12354201000,456531000,35,23.17,0.0,5.0
9362,2021/03,26.5,13001000000,186000000,50,17.9,0.0,1.0
9363,2021/03,57.2,7473942000,100093000,6,0.07,0.0,0.0
9364,2021/03,84.3,239314000000,24449000000,50,30.23,9.0,10.0
9365,2021/03,31.3,14937000000,61400000,30,40.73,0.0,3.0
9366,2021/03,43,15210556000,599458000,20,39.48,0.0,0.0
9367,2021/03,55.5,22247766000,782325000,14,20.69,4.0,10.0
9368,2021/03,54.4,51782000000,2434000000,40,30.82,2.0,10.0
9369,2020/11,34.3,171171000000,2601000000,46,78.43,0.0,10.0
9375,2021/03,33.1,609110000000,34177000000,50,9.98,0.0,10.0
9376,2020/09,89.1,2347587000,-267054000,-,-,0.0,0.0
9377,2021/03,64.3,10404895000,-131428000,-,-,0.0,0.0
9380,2021/03,42.8,39001015000,700734000,6,35.97,0.0,1.0
9381,2021/02,55.6,45797000000,2304918000,38,49.24,1.0,5.0
9384,2020/12,72,22209126000,1411292000,36,41.15,1.0,7.0
9385,2021/03,46,20507456000,1215836000,20,18.49,0.0,10.0
9386,2020/12,60,12277542000,1496619000,30,40.4,0.0,9.0
9401,2021/03,71,325682000000,10841000000,30,19.56,0.0,0.0
9404,2021/03,79,391335000000,34526000000,35,36.42,0.0,5.0
9405,2021/03,55.5,78344000000,2694000000,10,-,0.0,0.0
9408,2021/03,68.3,21308676000,1138764000,7.5,6.73,0.0,1.0
9409,2021/03,79.1,264557000000,14413000000,40,34.12,0.0,0.0
9412,2021/03,60.8,139572000000,19151000000,18,40.07,0.0,10.0
9413,2021/03,67.2,139084000000,5228000000,40,43.92,0.0,1.0
9414,2021/08,88.4,12004000000,2669000000,20,19.08,0.0,6.0
9416,2020/12,77.3,16654475000,103897000,-,-,0.0,3.0
9417,2021/06,77.3,3446178000,-605316000,8,-,1.0,1.0
9418,2021/08,23.6,208351000000,15608000000,13.5,5.97,1.0,1.0
9419,2020/12,21.2,10745349000,71801000,-,-,0.0,2.0
9421,2021/06,53.2,11988629000,220769000,10,-,0.0,6.0
9422,2021/03,48.6,188795000000,10676000000,65,35.62,0.0,1.0
9423,2021/03,43.7,1901479000,85618000,1.8,36.39,3.0,3.0
9428,2021/03,32.3,41041000000,2061000000,17,19.13,2.0,5.0
9432,2021/03,32.9,11943966000000,1671391000000,105,39.13,1.0,1.0
9433,2021/03,45.2,5312599000000,1037395000000,120,42.36,6.0,6.0
9434,2021/03,12.4,5205537000000,970770000000,86,82.54,2.0,2.0
9435,2021/03,31.3,559429000000,69257000000,456,37.16,8.0,8.0
9436,2021/03,81.2,74191000000,14450000000,162,39.82,6.0,6.0
9438,2020/09,62.7,26082051000,2507205000,16,172.98,0.0,7.0
9439,2021/06,28.5,1814578000,-53302000,-,-,0.0,0.0
9441,2020/12,57.5,98843080000,5052632000,170,25.16,4.0,6.0
9444,2021/04,12.7,20979215000,592657000,22,-,0.0,5.0
9445,2021/03,14.8,21729929000,846539000,17,36.6,0.0,6.0
9446,2020/09,12.1,15314794000,1504253000,25,33.32,0.0,10.0
9449,2020/12,4.8,210559000000,27893000000,30.8,27.22,1.0,1.0
9450,2021/06,39.1,8491521000,1559297000,4,6.97,1.0,3.0
9466,2021/03,65.4,6095742000,212903000,9,-,0.0,5.0
9467,2021/03,78.9,7735291000,2163279000,-,-,0.0,2.0
9468,2021/03,47.2,209947000000,13625000000,50,19.7,1.0,5.0
9470,2020/09,34.6,143564000000,5075000000,20,32.36,1.0,1.0
9474,2021/03,60.5,57225000000,1436000000,25,108.81,6.0,10.0
9475,2021/03,78.7,6313747000,-1448000000,-,-,0.0,1.0
9476,2020/09,77,3009588000,5817000,8,-,0.0,0.0
9478,2021/03,54.6,6317000000,924000000,2,5.41,0.0,6.0
9479,2021/03,59,13850416000,836251000,4,12.2,0.0,0.0
9501,2021/03,25.8,5866824000000,143460000000,-,-,0.0,8.0
9502,2021/03,35.7,2935409000000,145694000000,50,25.7,6.0,6.0
9503,2021/03,20.9,3092398000000,145746000000,50,41,0.0,7.0
9504,2021/03,19.4,1307498000000,34283000000,50,123.7,0.0,10.0
9505,2021/03,21.2,642239000000,17828000000,15,45.82,1.0,2.0
9506,2021/03,18.5,2286803000000,87919000000,40,68.09,0.0,8.0
9507,2021/03,22.8,719231000000,6456000000,30,206.54,0.0,7.0
9508,2021/03,12.7,1521977000000,77397000000,35,54.99,5.0,7.0
9509,2021/03,13.8,585203000000,53775000000,20,9.58,0.0,7.0
9511,2021/03,37.8,190520000000,12619000000,60,38.21,0.0,0.0
9513,2021/03,28.5,909144000000,77775000000,75,61.55,0.0,10.0
9514,2021/06,37.1,13144000000,2584000000,8,10.34,0.0,6.0
9517,2021/03,34.5,141885000000,15720000000,18,15.93,1.0,7.0
9519,2021/03,6.9,20553000000,4605000000,-,-,0.0,1.0
9531,2021/03,42.1,1765146000000,77675000000,60,53.45,0.0,10.0
9532,2021/03,46.8,1364106000000,112491000000,52.5,25.71,0.0,10.0
9533,2021/03,59.7,434776000000,13515000000,55,67.6,0.0,10.0
9534,2021/03,34.5,118161853000,5086127000,50,20.53,2.0,10.0
9535,2021/03,49.2,73250000000,3293000000,10,11.61,1.0,4.0
9536,2021/03,20.5,191993000000,4851000000,70,144.76,0.0,8.0
9537,2021/03,76.1,48333606000,2240666000,80,23.84,0.0,6.0
9539,2020/12,65.6,88682000000,6346000000,55,12.71,0.0,10.0
9543,2020/12,69.4,121320000000,6828000000,17,32.92,6.0,10.0
9551,2021/03,40.6,133355000000,10863000000,40,26.55,0.0,0.0
9600,2021/03,50.6,30016039000,2155500000,46,46.4,8.0,8.0
9601,2021/02,41.9,52434000000,-5483000000,-,-,0.0,0.0
9602,2021/02,79.3,191948000000,22447000000,35,67.15,0.0,0.0
9603,2020/10,17.8,430284000000,-31129000000,-,-,0.0,0.0
9605,2021/03,58.7,107648000000,12997000000,60,12.38,0.0,10.0
9612,2020/12,37.3,37164968000,-498022000,25,-,0.0,10.0
9613,2021/03,37,2318658000000,139173000000,18,32.85,2.0,10.0
9616,2021/03,29.6,121281000000,-9057000000,20,-,0.0,10.0
9619,2021/03,24.5,112618000000,7516000000,40,37.05,2.0,9.0
9621,2020/12,52.9,65190000000,5085000000,45,13.53,4.0,6.0
9622,2020/12,84.2,40028000000,1343648000,34,94.12,0.0,0.0
9624,2020/09,57.6,30954000000,3149000000,58,23.99,4.0,5.0
9625,2021/03,54,4394504000,-1829381000,-,-,1.0,1.0
9627,2021/04,56.8,297305000000,10932000000,55,29.09,0.0,10.0
9628,2021/03,88.1,18865000000,2550220000,33,22.94,1.0,1.0
9629,2021/03,62.4,13308787000,2314588000,11.33,21.54,1.0,5.0
9631,2020/12,65.1,21664975000,-1257812000,10,17.43,0.0,0.0
9632,2021/01,83.1,27406340000,4048200000,340,38.03,0.0,4.0
9633,2021/03,43.2,13306037000,-1627293000,-,-,0.0,9.0
9635,2021/03,57.5,1232352000,71428000,-,-,0.0,10.0
9636,2021/01,37.2,2857560000,93654000,10,50.68,0.0,9.0
9637,2021/01,36,6127958000,108562000,25,-,0.0,0.0
9639,2021/03,61.5,48183000000,7931000000,130,13.01,2.0,2.0
9640,2021/03,68.6,22499749000,2989045000,85,55.96,1.0,4.0
9641,2020/09,47.9,18177000000,1498431000,7,31.14,0.0,10.0
9644,2021/03,83.1,9213533000,751652000,43,74.3,8.0,10.0
9647,2020/11,30.8,6613406000,323509000,30,10.06,0.0,9.0
9651,2021/05,82.1,7643334000,701426000,27,46.19,2.0,2.0
9656,2020/12,49.8,4616869000,-461933000,-,-,0.0,0.0
9658,2021/03,46.7,29158596000,2199816000,30,24.46,0.0,0.0
9661,2021/02,45.9,2106205000,-378294000,5,-,0.0,11.0
9663,2021/03,90,29384000000,4282000000,60,30.76,0.0,10.0
9672,2020/12,71.7,28789375000,11172354000,55,30.35,1.0,5.0
9675,2021/03,21.5,15097000000,-2899000000,-,-,0.0,6.0
9678,2020/10,39.6,179053000000,14250000000,65,29.59,0.0,10.0
9679,2020/09,41.2,4718772000,-143733000,50,40.9,0.0,10.0
9681,2021/01,29.3,39756000000,-10884000000,-,-,0.0,0.0
9682,2021/03,78.8,90493206000,10817063000,60,36.41,6.0,8.0
9684,2021/03,72.1,332532000000,47226000000,78,23.91,1.0,1.0
9685,2021/03,46.1,5138905000,456360000,-,-,0.0,10.0
9686,2021/03,67.7,26000822000,697205000,30,55.94,3.0,3.0
9687,2021/03,70.3,17547000000,1807000000,77,21.53,0.0,0.0
9691,2021/03,57.3,16640697000,1354045000,30,14.05,1.0,8.0
9692,2021/01,78.1,48003297000,5048692000,40,34.64,0.0,10.0
9695,2021/03,-7.2,2388827000,-578007000,-,-,0.0,0.0
9696,2021/03,34.6,16277688000,1110229000,16,26.44,0.0,6.0
9697,2021/03,73.8,95308000000,34596000000,35.5,21.41,4.0,10.0
9698,2021/03,71.1,14745000000,1131000000,38,36.86,3.0,3.0
9699,2020/09,44.4,151231000000,11371000000,77,30.19,1.0,9.0
9701,2021/03,27,4034280000,-3374034000,-,-,0.0,4.0
9702,2020/12,64.8,24434307000,1644053000,31.5,19.51,0.0,0.0
9706,2021/03,34.3,52572000000,-59020000000,-,-,0.0,0.0
9707,2021/03,26.5,58559000000,1573000000,-,-,0.0,10.0
9708,2021/03,70.4,22051000000,-11710000000,4,-,0.0,8.0
9709,2021/03,55.4,19751585000,830239000,15,55.68,2.0,4.0
9713,2021/03,17.6,15638000000,-9794000000,-,-,0.0,10.0
9715,2021/03,48.8,336405000000,17752000000,84,19.03,2.0,2.0
9716,2021/02,57.9,107736000000,4882000000,25,115.92,0.0,0.0
9717,2020/11,81.6,17452105000,2066168000,80,34.7,1.0,10.0
9719,2021/03,59.6,396853000000,45878000000,135,40.45,8.0,10.0
9720,2020/11,23.7,3060721000,-885087000,-,-,0.0,3.0
9722,2020/12,1.2,26648000000,-20611000000,-,-,0.0,0.0
9723,2021/03,4.1,3847484000,-2567218000,-,-,0.0,1.0
9728,2021/03,68.3,104124000000,7546000000,52,17.68,0.0,4.0
9729,2021/03,71.8,118009000000,7294000000,30,19.49,0.0,4.0
9731,2020/12,16.5,39146000000,-4742000000,25,-,0.0,0.0
9733,2021/03,28.7,45853000000,4592000000,130,46.97,0.0,9.0
9734,2021/01,43.9,760229000,-1153732000,-,-,0.0,0.0
9735,2021/03,58.1,1035898000000,136925000000,170,49.68,8.0,10.0
9739,2021/03,72.3,39282000000,4197000000,40,18.84,0.0,3.0
9740,2021/02,47.7,67443224000,4584771000,45,18.7,3.0,4.0
9742,2021/03,75.7,41573000000,2786000000,40,66.48,4.0,4.0
9743,2021/01,68.7,69225880000,5049537000,40,61.57,0.0,0.0
9744,2021/03,59.3,96626000000,10234000000,184,72.25,6.0,6.0
9746,2020/09,78.9,67814000000,11381000000,60,37.22,6.0,10.0
9749,2020/12,50.7,240953000000,15972000000,51,18.24,5.0,10.0
9753,2021/03,52.2,17289478000,868892000,15,23.7,0.0,0.0
9755,2020/12,80.4,49608000000,2522000000,32,47.5,2.0,2.0
9757,2020/12,82.4,25027000000,4982455000,45,61.19,10.0,10.0
9758,2020/12,80.9,9556600000,685975000,-,38.26,0.0,0.0
9759,2021/03,81.8,66184347000,9842836000,42,40.02,1.0,1.0
9760,2021/03,46.3,11860889000,-4017493000,15,-,0.0,3.0
9761,2021/03,41.5,15096022000,582803000,40,59.82,0.0,1.0
9763,2021/03,44.5,20032000000,725000000,80,25.58,0.0,0.0
9765,2021/05,65.7,15862054000,1334093000,15,26.99,0.0,0.0
9766,2021/03,61.1,272656000000,36550000000,73,12.18,0.0,0.0
9767,2021/03,42.2,10592015000,1223056000,30,0.01,0.0,1.0
9768,2020/12,68.5,20014214000,2168158000,30,15.92,0.0,9.0
9769,2021/03,42.8,11289573000,1861545000,65,64.89,0.0,4.0
9776,2021/03,63.9,17502544000,1142345000,23,4.31,0.0,1.0
9778,2021/02,49.4,3666503000,163332000,120,-,0.0,11.0
9780,2021/03,53.6,24175437000,679451000,75,7.4,0.0,10.0
9782,2021/03,75.4,25729293000,1430457000,22,12.76,4.0,9.0
9783,2021/03,31.3,427531000000,13089000000,50,154.32,0.0,1.0
9787,2021/02,64,300085000000,15230000000,82,29.09,11.0,11.0
9788,2021/03,52.1,55513000000,2782000000,44,26.95,0.0,0.0
9790,2021/03,74.2,12843000000,5190000000,50,26.36,7.0,10.0
9791,2021/03,48.6,34603438000,1121956000,20,14.4,0.0,10.0
9793,2021/02,77.2,51530000000,10242000000,46.67,40.02,0.0,11.0
9795,2020/09,80.9,10927597000,1929641000,40,47.93,6.0,6.0
9797,2020/06,47.9,16503531000,1624305000,30,11.54,4.0,9.0
9799,2021/03,78.2,12282312000,1210259000,39.5,36.4,4.0,10.0
9810,2021/03,28.9,1271050000000,22277000000,160,27.23,0.0,0.0
9812,2021/05,1.3,30859006000,120689000,-,-,0.0,2.0
9816,2021/03,43.4,10482350000,114404000,3,22.26,1.0,10.0
9818,2021/03,65.2,21417891000,991090000,20.5,21.58,2.0,8.0
9820,2021/03,72.8,3009628000,309255000,40,18.93,0.0,10.0
9823,2020/09,46.3,124264000000,4747000000,48,14.73,2.0,10.0
9824,2020/10,59.8,74288000000,3124000000,70,14.38,0.0,10.0
9827,2020/12,33.9,32760556000,88620000,-,155.03,0.0,0.0
9828,2021/03,33.8,38252894000,-452903000,10,-,0.0,0.0
9829,2021/01,19.5,14215591000,-289020000,-,-,0.0,5.0
9830,2020/12,63.7,213404000000,11017000000,30.5,28.41,0.0,0.0
9831,2021/03,51.8,1752506000000,92078000000,18,17,0.0,0.0
9832,2021/03,65.6,220449000000,10577000000,60,67.99,0.0,5.0
9835,2021/02,33.9,48181433000,2279894000,15,5.88,1.0,7.0
9837,2020/11,73.1,40727340000,856467000,18,155.86,0.0,0.0
9842,2021/02,23,178477000000,16018000000,35,13.94,1.0,4.0
9843,2021/02,68.5,716900000000,137687000000,123,13.57,11.0,11.0
9845,2021/03,60,44061000000,2626000000,13,10.23,8.0,10.0
9846,2021/02,47.3,66385912000,2295677000,5,7.54,0.0,1.0
9849,2021/03,41.4,13224906000,4503000,50,85.03,0.0,10.0
9850,2021/03,23.1,22173000000,-4565688000,-,-,0.0,0.0
9852,2021/03,39.5,149494000000,1643000000,100,21.62,1.0,10.0
9853,2021/03,53.4,4173000000,-1960678000,-,-,0.0,10.0
9854,2021/03,87.8,13562000000,-522000000,-,-,0.0,0.0
9856,2021/03,64.3,116659000000,6039000000,41,29.92,0.0,0.0
9857,2021/03,42.8,39159455000,1742359000,39,17.39,2.0,2.0
9861,2021/02,30,170348000000,-5335000000,-,-,0.0,0.0
9867,2021/03,46.9,22112366000,1246463000,50,5.38,0.0,1.0
9869,2020/09,33.8,1104695000000,11574000000,66,24.8,4.0,10.0
9872,2020/11,46.9,53762794000,525378000,25,31,2.0,2.0
9873,2021/03,55.3,89652000000,6354000000,60,39.96,0.0,8.0
9876,2021/02,58.2,16309939000,-691583000,-,-,0.0,11.0
9878,2021/03,14.1,6773581000,180886000,-,-,0.0,5.0
9880,2021/03,53.3,32536419000,1954356000,50,33.12,0.0,10.0
9882,2021/03,76.7,146994000000,12978000000,54,28.07,10.0,10.0
9885,2021/03,88.2,13771000000,-775000000,10,-,0.0,1.0
9887,2021/03,53.8,94410893000,-1683664000,24,-,0.0,2.0
9888,2021/03,31.1,49379392000,446899000,7,119.91,0.0,0.0
9889,2021/03,50.6,60042000000,2603000000,50,42.41,4.0,9.0
9890,2021/03,47.4,75764094000,2305642000,20,10.69,0.0,10.0
9895,2021/03,63.8,9844439000,106772000,25,63.08,0.0,0.0
9896,2021/03,21.2,343254000000,5430000000,19,19.36,1.0,10.0
9900,2021/03,54.4,20344856000,-1689623000,-,-,0.0,0.0
9902,2021/03,71.7,102751000000,3943000000,40,49.74,0.0,7.0
9903,2021/02,34.1,41592968000,3153673000,22,6.78,3.0,5.0
9904,2021/03,67.1,7545000000,817000000,31.12,72.38,0.0,0.0
9906,2021/03,51.1,77428866000,3399055000,55,17.79,1.0,1.0
9908,2021/03,40.9,82669514000,1892231000,65,26.75,0.0,10.0
9909,2021/03,41.3,10263378000,223747000,40,36.24,3.0,5.0
9913,2021/03,36.4,39985000000,635000000,10,758.33,1.0,1.0
9914,2021/03,64.2,5093584000,-54603000,5,-,1.0,4.0
9919,2021/03,63.2,128970201000,2731596000,18,24.32,0.0,0.0
9927,2021/03,75.2,3634837000,269426000,60,31.63,2.0,10.0
9928,2021/03,46.5,34066000000,4526000000,38,44.2,5.0,10.0
9929,2021/03,54.7,14611427000,8743000,5,-,0.0,3.0
9930,2021/03,53.8,14298926000,16460000,5,-,0.0,10.0
9932,2021/03,84.4,40365447000,2070140000,90,42.92,6.0,10.0
9934,2021/03,61.5,277369000000,15455000000,100,49.17,1.0,1.0
9936,2021/03,58.1,80616000000,6073000000,100,48.15,0.0,3.0
9945,2021/02,63.4,140509000000,902000000,30,-,0.0,0.0
9946,2021/02,29.9,180187000000,-5532000000,20,-,0.0,0.0
9948,2021/02,62.7,556946000000,17748000000,55,21.78,1.0,11.0
9950,2021/03,63.6,5309975000,-647451000,20,-,0.0,2.0
9955,2021/03,76.3,36391435000,1943574000,20,12.06,0.0,10.0
9956,2021/03,35.3,730168000000,25648000000,54,22.63,10.0,10.0
9959,2021/03,36.6,23931000000,429635000,12,48.87,2.0,6.0
